loan_id,friction_psi,resonance_m,status
L031978,5.276595744680851,0.36743387096774194,CRITICAL_FRICTION
L031979,0.766896551724138,2.528111510791367,STABLE
L031980,1.5247524752475248,1.2715506493506494,STABLE
L031981,2.7556818181818183,0.7035645360824743,CRITICAL_FRICTION
L031982,1.3937677053824362,1.391049593495935,STABLE
L031983,0.45901639344262296,4.223814285714286,STABLE
L031984,0.484149855907781,4.004545238095238,STABLE
L031985,0.9147727272727273,2.119433540372671,STABLE
L031986,0.49794801641586867,3.893579120879121,STABLE
L031987,0.9669749009247027,2.0050158469945356,STABLE
L031988,1.8431372549019607,1.0519021276595744,STABLE
L031989,1.5826086956521739,1.225065934065934,STABLE
L031990,1.358288770053476,1.427384251968504,STABLE
L031991,5.34045393858478,0.3630403,CRITICAL_FRICTION
L031992,3.1710709318497914,0.6114022807017544,CRITICAL_FRICTION
L031993,0.9818688981868898,1.9746017045454545,STABLE
L031994,0.9634641407307172,2.0123219101123597,STABLE
L031995,0.49076517150395776,3.9505655913978495,STABLE
L031996,0.6787003610108303,2.856636170212766,STABLE
L031997,1.1030110935023771,1.757733908045977,STABLE
L031998,1.8502673796791445,1.0478485549132948,STABLE
L031999,1.1360239162929746,1.7066542105263158,STABLE
L032000,0.5953002610966057,3.256843859649123,STABLE
L032001,0.4980340760157274,3.8929063157894737,STABLE
L032002,0.516320474777448,3.755032183908046,STABLE
L032003,2.0920245398773005,0.9267577712609971,STABLE
L032004,1.1428571428571428,1.69645,STABLE
L032005,1.7873417721518987,1.0847393767705382,STABLE
L032006,0.6700251889168766,2.8936225563909774,STABLE
L032007,2.5934065934065935,0.7475881355932203,CRITICAL_FRICTION
L032008,0.9923430321592649,1.9537598765432098,STABLE
L032009,0.6816901408450704,2.844107438016529,STABLE
L032010,0.39037433155080214,4.966515068493151,STABLE
L032011,0.32108843537414966,6.0382118644067795,STABLE
L032012,2.8655126498002663,0.6765979553903346,CRITICAL_FRICTION
L032013,0.7378129117259552,2.6277664285714284,STABLE
L032014,1.622340425531915,1.195063606557377,STABLE
L032015,1.1839557399723375,1.637561214953271,STABLE
L032016,1.891677675033025,1.0249103351955307,STABLE
L032017,1.6318114874815906,1.1881274368231047,STABLE
L032018,2.8438356164383563,0.6817552986512524,CRITICAL_FRICTION
L032019,0.8905660377358491,2.1770423728813557,STABLE
L032020,0.746268656716418,2.597992,STABLE
L032021,0.14496644295302014,13.37412962962963,STABLE
L032022,1.0654761904761905,1.8196558659217876,STABLE
L032023,0.4246153846153846,4.566014492753623,STABLE
L032024,2.6666666666666665,0.72705,CRITICAL_FRICTION
L032025,1.744186046511628,1.1115786666666667,STABLE
L032026,0.5971014492753624,3.247019417475728,STABLE
L032027,0.294478527607362,6.583841666666666,STABLE
L032028,3.723935389133627,0.5206320189274448,CRITICAL_FRICTION
L032029,0.5224963715529753,3.710647777777778,STABLE
L032030,1.4821705426356588,1.308081589958159,STABLE
L032031,1.356020942408377,1.4297714285714285,STABLE
L032032,1.5596330275229358,1.2431129411764705,STABLE
L032033,0.4838709677419355,4.006853333333333,STABLE
L032034,1.644110275689223,1.1792396341463414,STABLE
L032035,0.9718120805369127,1.99503591160221,STABLE
L032036,0.2674591381872214,7.248957777777778,STABLE
L032037,0.2639593908629442,7.345069230769231,STABLE
L032038,1.3095541401273885,1.4805038910505837,STABLE
L032039,1.0221565731166913,1.8967739884393064,STABLE
L032040,0.4827586206896552,4.0160857142857145,STABLE
L032041,0.5373961218836565,3.6077670103092783,STABLE
L032042,0.8248587570621468,2.35046301369863,STABLE
L032043,0.6583541147132169,2.944919696969697,STABLE
L032044,0.48468708388814913,4.000106593406594,STABLE
L032045,0.22446043165467625,8.637602564102565,STABLE
L032046,4.151898734177215,0.4669670731707317,CRITICAL_FRICTION
L032047,0.07988587731811697,24.26962142857143,STABLE
L032048,1.7267441860465116,1.122806734006734,STABLE
L032049,2.9346733668341707,0.6606527397260274,CRITICAL_FRICTION
L032050,0.6511627906976745,2.977442857142857,STABLE
L032051,1.119533527696793,1.7317927083333333,STABLE
L032052,1.2030075187969924,1.6116275,STABLE
L032053,3.349862258953168,0.5787700657894737,CRITICAL_FRICTION
L032054,0.6446043165467625,3.0077366071428573,STABLE
L032055,1.8383233532934131,1.05465667752443,STABLE
L032056,0.7033557046979866,2.7565,STABLE
L032057,0.8901734104046243,2.1780025974025974,STABLE
L032058,1.366887417218543,1.4184050387596898,STABLE
L032059,0.8258426966292135,2.347662585034014,STABLE
L032060,0.84,2.308095238095238,STABLE
L032061,0.8273894436519258,2.343273793103448,STABLE
L032062,0.4690721649484536,4.133265934065934,STABLE
L032063,0.7323162274618585,2.6474901515151514,STABLE
L032064,0.4463768115942029,4.343415584415585,STABLE
L032065,2.4597014925373135,0.7882257281553398,CRITICAL_FRICTION
L032066,0.5374045801526718,3.6077102272727273,STABLE
L032067,1.3092926490984744,1.4807995762711865,STABLE
L032068,0.9473684210526315,2.046511111111111,STABLE
L032069,1.044546850998464,1.8561158823529411,STABLE
L032070,1.064327485380117,1.8216197802197802,STABLE
L032071,0.6230876216968011,3.111600892857143,STABLE
L032072,0.7592067988668555,2.553717910447761,STABLE
L032073,1.271186440677966,1.5251893333333333,STABLE
L032074,1.8925979680696663,1.024411963190184,STABLE
L032075,1.4687065368567456,1.3200731060606061,STABLE
L032076,0.489010989010989,3.9647370786516856,STABLE
L032077,0.7019354838709677,2.762077205882353,STABLE
L032078,0.6293333333333333,3.080720338983051,STABLE
L032079,0.5922208281053952,3.273778813559322,STABLE
L032080,1.0666666666666667,1.817625,STABLE
L032081,2.0084151472650773,0.9653382681564245,STABLE
L032082,0.24774193548387097,7.825885416666667,STABLE
L032083,0.9515905947441217,2.0374308139534882,STABLE
L032084,0.4106666666666667,4.721103896103896,STABLE
L032085,0.7152317880794702,2.7107296296296295,STABLE
L032086,2.3893805309734515,0.8114237037037038,CRITICAL_FRICTION
L032087,0.6509186351706037,2.978559677419355,STABLE
L032088,0.9307479224376731,2.083055952380952,STABLE
L032089,0.5381414701803051,3.6027701030927837,STABLE
L032090,0.40052015604681407,4.840705194805195,STABLE
L032091,0.2561863173216885,7.567929545454546,STABLE
L032092,1.3863275039745628,1.398515137614679,STABLE
L032093,0.4334705075445816,4.472737974683544,STABLE
L032094,0.943758573388203,2.0543389534883723,STABLE
L032095,1.05,1.8464761904761904,STABLE
L032096,1.5774647887323943,1.2290607142857144,STABLE
L032097,0.5805592543275633,3.3395385321100917,STABLE
L032098,0.836676217765043,2.317264383561644,STABLE
L032099,0.4485006518904824,4.322847674418605,STABLE
L032100,1.8358974358974358,1.056050279329609,STABLE
L032101,5.689900426742532,0.3407441,CRITICAL_FRICTION
L032102,2.3977746870653687,0.8085830626450116,CRITICAL_FRICTION
L032103,2.7348837209302324,0.7089149659863946,CRITICAL_FRICTION
L032104,1.3638814016172507,1.4215312252964427,STABLE
L032105,0.826629680998613,2.3454275167785235,STABLE
L032106,1.202247191011236,1.6126467289719626,STABLE
L032107,0.3940620782726046,4.92003698630137,STABLE
L032108,1.0263522884882108,1.88902,STABLE
L032109,0.8611898016997167,2.251303947368421,STABLE
L032110,1.8960244648318043,1.0225606451612903,STABLE
L032111,0.6269592476489029,3.092386,STABLE
L032112,1.61082910321489,1.203603781512605,STABLE
L032113,0.49159120310478654,3.9439273684210527,STABLE
L032114,1.0025445292620865,1.933879187817259,STABLE
L032115,0.8926080892608089,2.172061875,STABLE
L032116,1.8662613981762919,1.0388684039087948,STABLE
L032117,0.3328380386329866,5.825055357142857,STABLE
L032118,3.0604026845637584,0.6335114035087719,CRITICAL_FRICTION
L032119,0.16483516483516483,11.762053333333334,STABLE
L032120,0.7016574585635359,2.7631716535433073,STABLE
L032121,3.393063583815029,0.5714010221465077,CRITICAL_FRICTION
L032122,0.43410852713178294,4.466164285714286,STABLE
L032123,1.3162393162393162,1.4729844155844156,STABLE
L032124,2.0416666666666665,0.9496163265306122,STABLE
L032125,1.2023121387283238,1.6125596153846153,STABLE
L032126,0.7601078167115903,2.550690780141844,STABLE
L032127,0.6198675496688741,3.127764957264957,STABLE
L032128,0.576,3.365972222222222,STABLE
L032129,0.4553314121037464,4.25799746835443,STABLE
L032130,0.6554621848739496,2.9579128205128207,STABLE
L032131,0.6192468619246861,3.1309,STABLE
L032132,0.46567164179104475,4.163448717948718,STABLE
L032133,0.4629878869448183,4.1875825581395345,STABLE
L032134,0.426812585499316,4.542508974358975,STABLE
L032135,0.24034334763948498,8.066792857142858,STABLE
L032136,0.6219512195121951,3.117286274509804,STABLE
L032137,1.1775417298937785,1.6464809278350516,STABLE
L032138,1.803370786516854,1.0750978193146417,STABLE
L032139,1.1398135818908122,1.700979906542056,STABLE
L032140,0.9553956834532374,2.029316265060241,STABLE
L032141,1.4583333333333333,1.329462857142857,STABLE
L032142,1.0102564102564102,1.9191167512690355,STABLE
L032143,0.3924731182795699,4.939956164383561,STABLE
L032144,2.720478325859492,0.7126687912087912,CRITICAL_FRICTION
L032145,0.7476635514018691,2.593145,STABLE
L032146,1.212863705972435,1.598530808080808,STABLE
L032147,0.3728813559322034,5.199509090909091,STABLE
L032148,0.4266666666666667,4.5440625,STABLE
L032149,1.494102228047182,1.2976354385964912,STABLE
L032150,1.2586666666666666,1.5403601694915254,STABLE
L032151,2.0,0.9694,STABLE
L032152,2.3304843304843303,0.8319300733496332,CRITICAL_FRICTION
L032153,2.251896813353566,0.8609630727762804,STABLE
L032154,1.3814756671899528,1.4034268181818181,STABLE
L032155,0.2,9.694,STABLE
L032156,1.9833333333333334,0.977546218487395,STABLE
L032157,1.0471544715447154,1.8514937888198757,STABLE
L032158,0.3870967741935484,5.008566666666667,STABLE
L032159,0.5138686131386861,3.7729488636363637,STABLE
L032160,0.3167701863354037,6.120525490196078,STABLE
L032161,0.7910447761194029,2.4509358490566036,STABLE
L032162,0.8615384615384616,2.2503928571428573,STABLE
L032163,0.6977443609022557,2.778668103448276,STABLE
L032164,0.9269662921348315,2.0915539393939393,STABLE
L032165,0.42133333333333334,4.601582278481013,STABLE
L032166,4.093150684931507,0.473669344042838,CRITICAL_FRICTION
L032167,0.6834733893557423,2.8366868852459017,STABLE
L032168,2.216374269005848,0.8747620052770448,STABLE
L032169,1.7956989247311828,1.079691017964072,STABLE
L032170,0.9295352323838081,2.0857735483870967,STABLE
L032171,0.6493506493506493,2.985752,STABLE
L032172,1.791530944625407,1.082202909090909,STABLE
L032173,0.32941176470588235,5.885642857142857,STABLE
L032174,4.84241531664212,0.4003787104622871,CRITICAL_FRICTION
L032175,1.3700787401574803,1.4151011494252874,STABLE
L032176,1.3622291021671826,1.4232554545454545,STABLE
L032177,0.4602739726027397,4.2122738095238095,STABLE
L032178,0.5970149253731343,3.24749,STABLE
L032179,1.0085470085470085,1.9223694915254237,STABLE
L032180,0.36199095022624433,5.355935,STABLE
L032181,1.1453488372093024,1.6927593908629441,STABLE
L032182,0.3370165745856354,5.752832786885246,STABLE
L032183,0.3473227206946454,5.582128333333333,STABLE
L032184,0.40245398773006136,4.817445121951219,STABLE
L032185,0.9700427960057061,1.9986747058823529,STABLE
L032186,0.2185792349726776,8.87001,STABLE
L032187,0.8202531645569621,2.3636604938271604,STABLE
L032188,1.8,1.0771111111111111,STABLE
L032189,1.012311901504788,1.91522,STABLE
L032190,5.369165487977369,0.36109894625922023,CRITICAL_FRICTION
L032191,1.4767596281540505,1.3128744604316547,STABLE
L032192,0.30906389301634474,6.2731365384615385,STABLE
L032193,1.366153846153846,1.4191666666666667,STABLE
L032194,0.3837837837837838,5.051802816901408,STABLE
L032195,0.834575260804769,2.3230978571428573,STABLE
L032196,1.169305724725944,1.6580779166666666,STABLE
L032197,1.1101321585903083,1.7464587301587302,STABLE
L032198,1.4086181277860328,1.3763843881856541,STABLE
L032199,4.172910662824208,0.46461574585635357,CRITICAL_FRICTION
L032200,1.8525073746312684,1.0465815286624205,STABLE
L032201,0.9819277108433735,1.974483435582822,STABLE
L032202,0.5194109772423026,3.7326896907216494,STABLE
L032203,1.5600539811066128,1.242777508650519,STABLE
L032204,3.1820728291316525,0.6092883802816902,CRITICAL_FRICTION
L032205,4.46262341325811,0.43445297092288243,CRITICAL_FRICTION
L032206,0.5525525525525525,3.5088065217391304,STABLE
L032207,1.3572413793103448,1.4284857723577236,STABLE
L032208,0.9390243902439024,2.064696103896104,STABLE
L032209,1.4836795252225519,1.3067512,STABLE
L032210,0.291350531107739,6.654527083333333,STABLE
L032211,0.7100271002710027,2.7306,STABLE
L032212,0.8394366197183099,2.3096442953020135,STABLE
L032213,0.5706293706293706,3.3976519607843136,STABLE
L032214,1.4306151645207439,1.3552212,STABLE
L032215,0.493368700265252,3.9297182795698924,STABLE
L032216,0.8079470198675497,2.399662295081967,STABLE
L032217,1.10719131614654,1.751097549019608,STABLE
L032218,0.6804123711340206,2.8494484848484847,STABLE
L032219,3.3389830508474576,0.5806558375634517,CRITICAL_FRICTION
L032220,0.19485791610284167,9.949813888888889,STABLE
L032221,1.1420765027322404,1.6976095693779905,STABLE
L032222,0.7574578469520103,2.559614383561644,STABLE
L032223,1.58796992481203,1.2209299242424243,STABLE
L032224,1.8449408672798948,1.0508737891737892,STABLE
L032225,0.9076923076923077,2.1359661016949154,STABLE
L032226,0.4487534626038781,4.320412345679013,STABLE
L032227,1.0174029451137885,1.9056363157894738,STABLE
L032228,3.760233918128655,0.5156062208398133,CRITICAL_FRICTION
L032229,0.5736235595390525,3.379916964285714,STABLE
L032230,0.8342541436464088,2.3239920529801323,STABLE
L032231,5.38328530259366,0.3601518201284797,CRITICAL_FRICTION
L032232,0.2997275204359673,6.468541818181818,STABLE
L032233,0.8636911942098915,2.2447837988826818,STABLE
L032234,0.45012787723785164,4.307220454545455,STABLE
L032235,1.619672131147541,1.1970323886639676,STABLE
L032236,1.2773109243697478,1.5178763157894737,STABLE
L032237,1.285935085007728,1.5076966346153846,STABLE
L032238,1.0816901408450703,1.7923802083333333,STABLE
L032239,2.811224489795918,0.68966388384755,CRITICAL_FRICTION
L032240,0.39775910364145656,4.8743070422535215,STABLE
L032241,0.6849673202614379,2.8305,STABLE
L032242,0.3384615384615385,5.728272727272727,STABLE
L032243,0.8308921438082557,2.3333955128205126,STABLE
L032244,0.9238845144356955,2.0985306818181817,STABLE
L032245,0.5107604017216643,3.795908988764045,STABLE
L032246,0.5126835781041389,3.781669791666667,STABLE
L032247,0.9444444444444444,2.0528470588235295,STABLE
L032248,4.042105263157895,0.47965104166666667,CRITICAL_FRICTION
L032249,0.27672955974842767,7.006118181818182,STABLE
L032250,0.30037546933667086,6.454588333333334,STABLE
L032251,0.32232496697490093,6.015047540983606,STABLE
L032252,0.30132939438700146,6.434154901960785,STABLE
L032253,0.2849740932642487,6.803425454545454,STABLE
L032254,0.6020408163265306,3.220379661016949,STABLE
L032255,0.91324200913242,2.122986,STABLE
L032256,0.9009009009009009,2.152068,STABLE
L032257,3.8354609929078016,0.5054933431952663,CRITICAL_FRICTION
L032258,0.6426735218508998,3.0167728,STABLE
L032259,0.6080476900149031,3.1885656862745098,STABLE
L032260,0.6497764530551415,2.9837954128440365,STABLE
L032261,1.9158200290275762,1.0119948484848484,STABLE
L032262,0.952638700947226,2.0351892045454547,STABLE
L032263,1.2016021361815754,1.6135124444444444,STABLE
L032264,0.8854568854568855,2.1896040697674417,STABLE
L032265,0.4742268041237113,4.0883391304347825,STABLE
L032266,2.047244094488189,0.9470292307692307,STABLE
L032267,1.1524609843937574,1.6823129166666666,STABLE
L032268,0.4334705075445816,4.472737974683544,STABLE
L032269,1.1420982735723773,1.6975772093023256,STABLE
L032270,0.38390092879256965,5.050261290322581,STABLE
L032271,1.9236641221374047,1.007868253968254,STABLE
L032272,1.4705882352941178,1.318384,STABLE
L032273,0.28222523744911804,6.869690384615384,STABLE
L032274,0.47156726768377255,4.111396470588235,STABLE
L032275,1.2291666666666667,1.577328813559322,STABLE
L032276,0.7543160690571049,2.570275352112676,STABLE
L032277,0.35450516986706054,5.469031666666667,STABLE
L032278,0.5824175824175825,3.3288830188679244,STABLE
L032279,3.8420310296191817,0.5046289280469897,CRITICAL_FRICTION
L032280,1.5601659751037344,1.2426882978723404,STABLE
L032281,0.8553137003841229,2.266770658682635,STABLE
L032282,0.36637390213299875,5.291861643835617,STABLE
L032283,0.7916120576671035,2.4491794701986755,STABLE
L032284,1.6569767441860466,1.170082807017544,STABLE
L032285,0.6091370558375635,3.182863333333333,STABLE
L032286,1.7777777777777777,1.090575,STABLE
L032287,2.9492537313432834,0.6573866396761133,CRITICAL_FRICTION
L032288,1.507913669064748,1.28575,STABLE
L032289,0.32432432432432434,5.977966666666667,STABLE
L032290,0.4235294117647059,4.5777222222222225,STABLE
L032291,0.25625,7.5660487804878045,STABLE
L032292,1.002754820936639,1.9334736263736263,STABLE
L032293,1.6333333333333333,1.1870204081632654,STABLE
L032294,2.4108241082410826,0.8042063265306122,CRITICAL_FRICTION
L032295,0.908344733242134,2.1344319277108434,STABLE
L032296,3.282051282051282,0.590728125,CRITICAL_FRICTION
L032297,1.8748180494905387,1.0341270186335403,STABLE
L032298,1.2203389830508475,1.588738888888889,STABLE
L032299,1.0704225352112675,1.8112473684210526,STABLE
L032300,0.5074626865671642,3.8205764705882355,STABLE
L032301,0.6440677966101694,3.010242105263158,STABLE
L032302,0.22077922077922077,8.781623529411764,STABLE
L032303,1.0606488011283497,1.8279377659574467,STABLE
L032304,1.3987096774193548,1.3861346863468635,STABLE
L032305,2.93,0.6617064846416382,CRITICAL_FRICTION
L032306,0.5859872611464968,3.308604347826087,STABLE
L032307,0.4953560371517028,3.9139525,STABLE
L032308,1.1482649842271293,1.6884604395604395,STABLE
L032309,2.6646616541353385,0.7275970654627539,CRITICAL_FRICTION
L032310,0.7164179104477612,2.7062416666666667,STABLE
L032311,0.2658959537572254,7.291573913043479,STABLE
L032312,0.390646492434663,4.963054929577464,STABLE
L032313,3.5828877005347595,0.5411277611940298,CRITICAL_FRICTION
L032314,0.9226441631504922,2.101351829268293,STABLE
L032315,0.8783216783216783,2.207391719745223,STABLE
L032316,0.5986013986013986,3.2388831775700933,STABLE
L032317,2.4492131616595136,0.791601168224299,CRITICAL_FRICTION
L032318,0.7988505747126436,2.4269870503597124,STABLE
L032319,1.0496815286624204,1.8470364077669903,STABLE
L032320,0.572289156626506,3.387797894736842,STABLE
L032321,1.9030144167758847,1.0188046831955924,STABLE
L032322,0.48466257668711654,4.000308860759493,STABLE
L032323,0.2070015220700152,9.366114705882353,STABLE
L032324,2.8275862068965516,0.6856731707317073,CRITICAL_FRICTION
L032325,0.31155778894472363,6.222922580645161,STABLE
L032326,0.9943820224719101,1.9497536723163842,STABLE
L032327,0.549520766773163,3.52816511627907,STABLE
L032328,0.6335078534031413,3.0604198347107436,STABLE
L032329,1.3829787234042554,1.4019015384615385,STABLE
L032330,1.525368248772504,1.271037339055794,STABLE
L032331,1.1837307152875176,1.6378725118483413,STABLE
L032332,0.6405867970660146,3.0266,STABLE
L032333,1.0711297071129706,1.8100515625,STABLE
L032334,1.246690734055355,1.555157142857143,STABLE
L032335,0.3411764705882353,5.682689655172414,STABLE
L032336,0.48,4.039166666666667,STABLE
L032337,4.0448877805486285,0.479321085080148,CRITICAL_FRICTION
L032338,1.6467315716272601,1.1773625,STABLE
L032339,2.1989247311827955,0.8817036674816626,STABLE
L032340,1.748191027496382,1.109032119205298,STABLE
L032341,2.0317460317460316,0.954253125,STABLE
L032342,1.3212435233160622,1.4674054901960785,STABLE
L032343,0.8283093053735255,2.340671518987342,STABLE
L032344,0.40233236151603496,4.818901449275362,STABLE
L032345,1.0028328611898016,1.9333231638418078,STABLE
L032346,0.33578792341678937,5.773882456140351,STABLE
L032347,0.9396325459317585,2.0633597765363128,STABLE
L032348,0.766896551724138,2.528111510791367,STABLE
L032349,0.7908745247148289,2.4514634615384616,STABLE
L032350,0.2794759825327511,6.93726875,STABLE
L032351,1.2239221140472878,1.5840877272727272,STABLE
L032352,2.2065359477124185,0.8786623222748815,STABLE
L032353,1.5430711610486891,1.2564553398058251,STABLE
L032354,1.5787923416789396,1.22802723880597,STABLE
L032355,1.287598944591029,1.5057483606557378,STABLE
L032356,0.8237037037037037,2.3537589928057554,STABLE
L032357,0.9877216916780355,1.9629011049723757,STABLE
L032358,0.8718703976435935,2.223725,STABLE
L032359,0.34782608695652173,5.57405,STABLE
L032360,0.2467718794835007,7.856648837209303,STABLE
L032361,0.855944055944056,2.2651013071895423,STABLE
L032362,2.317503392130258,0.8365899297423888,CRITICAL_FRICTION
L032363,0.21052631578947367,9.2093,STABLE
L032364,1.1936662606577344,1.6242395918367347,STABLE
L032365,0.9874686716791979,1.9634040609137056,STABLE
L032366,0.9568845618915159,2.0261587209302325,STABLE
L032367,0.8853503184713376,2.1898676258992804,STABLE
L032368,0.2552011095700416,7.597145652173913,STABLE
L032369,1.2808398950131235,1.513694262295082,STABLE
L032370,1.1242937853107344,1.7244603015075377,STABLE
L032371,0.8328611898016998,2.3278789115646257,STABLE
L032372,0.3574468085106383,5.42402380952381,STABLE
L032373,2.4447552447552447,0.7930446224256293,CRITICAL_FRICTION
L032374,0.2301710730948678,8.4233,STABLE
L032375,0.36775106082036774,5.272044615384615,STABLE
L032376,1.2048192771084338,1.609204,STABLE
L032377,0.4964336661911555,3.9054563218390803,STABLE
L032378,0.16178521617852162,11.983789655172414,STABLE
L032379,3.9745222929936306,0.48780705128205126,CRITICAL_FRICTION
L032380,1.238828967642527,1.565026368159204,STABLE
L032381,1.1243523316062176,1.7243705069124424,STABLE
L032382,0.9831029185867896,1.972123125,STABLE
L032383,0.9044006069802731,2.143740268456376,STABLE
L032384,3.346049046321526,0.5794296416938111,CRITICAL_FRICTION
L032385,3.3640167364016738,0.5763348258706468,CRITICAL_FRICTION
L032386,0.5623188405797102,3.4478659793814432,STABLE
L032387,0.5380434782608695,3.6034262626262628,STABLE
L032388,2.9355281207133057,0.6604603738317757,CRITICAL_FRICTION
L032389,0.49777777777777776,3.8949107142857144,STABLE
L032390,0.6442166910688141,3.0095463636363635,STABLE
L032391,0.3526315789473684,5.498089552238806,STABLE
L032392,0.6684636118598383,2.900382258064516,STABLE
L032393,1.4864433811802233,1.304321459227468,STABLE
L032394,1.0981507823613086,1.7655134715025906,STABLE
L032395,0.489247311827957,3.962821978021978,STABLE
L032396,5.111716621253406,0.3792855010660981,CRITICAL_FRICTION
L032397,0.32967032967032966,5.881026666666667,STABLE
L032398,0.4703030303030303,4.122448453608247,STABLE
L032399,0.7492063492063492,2.5878050847457628,STABLE
L032400,1.43801652892562,1.3482459770114943,STABLE
L032401,0.23658872077028886,8.194811627906978,STABLE
L032402,1.0381231671554252,1.867601129943503,STABLE
L032403,1.4718100890207715,1.3172895161290323,STABLE
L032404,1.2273449920508743,1.5796699481865284,STABLE
L032405,0.7567567567567568,2.561985714285714,STABLE
L032406,0.3995006242197253,4.85305875,STABLE
L032407,0.5247813411078717,3.694491111111111,STABLE
L032408,0.4489281210592686,4.318731460674157,STABLE
L032409,0.4883720930232558,3.9699238095238094,STABLE
L032410,0.4359673024523161,4.4471225,STABLE
L032411,1.289002557544757,1.5041087301587301,STABLE
L032412,0.6330150068212824,3.0628025862068964,STABLE
L032413,1.9880952380952381,0.9752047904191616,STABLE
L032414,1.160883280757098,1.6701076086956521,STABLE
L032415,1.33125,1.4563755868544601,STABLE
L032416,2.2437673130193905,0.8640824691358024,STABLE
L032417,1.6285289747399703,1.1905222627737226,STABLE
L032418,0.4044943820224719,4.793144444444445,STABLE
L032419,1.056379821958457,1.8353247191011235,STABLE
L032420,0.5398110661268556,3.591627,STABLE
L032421,0.493573264781491,3.928089583333333,STABLE
L032422,0.6474622770919067,2.9944601694915254,STABLE
L032423,1.0573426573426574,1.8336534391534391,STABLE
L032424,2.2681564245810057,0.8547911330049262,STABLE
L032425,1.077720207253886,1.7989826923076924,STABLE
L032426,1.6366322008862628,1.184627797833935,STABLE
L032427,1.497847919655667,1.2943904214559387,STABLE
L032428,0.8021680216802168,2.41695,STABLE
L032429,0.9260273972602739,2.093674556213018,STABLE
L032430,1.2541436464088398,1.5459154185022026,STABLE
L032431,0.45849802371541504,4.228589655172414,STABLE
L032432,2.011904761904762,0.9636639053254438,STABLE
L032433,0.8820826952526799,2.197979861111111,STABLE
L032434,0.9040247678018576,2.144631506849315,STABLE
L032435,1.0341753343239228,1.8747304597701149,STABLE
L032436,0.6041055718475073,3.2093728155339805,STABLE
L032437,0.9519230769230769,2.036719191919192,STABLE
L032438,1.688385269121813,1.1483161073825503,STABLE
L032439,0.6657342657342658,2.9122731092436975,STABLE
L032440,0.8033012379642366,2.413540410958904,STABLE
L032441,0.47953216374269003,4.04310731707317,STABLE
L032442,0.813655761024182,2.3828258741258743,STABLE
L032443,0.8080808080808081,2.399265,STABLE
L032444,0.6730506155950753,2.8806154471544714,STABLE
L032445,0.6420545746388443,3.019681,STABLE
L032446,1.6121045392022009,1.2026515358361776,STABLE
L032447,0.9067431850789096,2.1382018987341773,STABLE
L032448,0.5542168674698795,3.498269565217391,STABLE
L032449,1.2217573221757323,1.5868945205479452,STABLE
L032450,0.6608695652173913,2.9337105263157897,STABLE
L032451,0.8501529051987767,2.2805309352517984,STABLE
L032452,3.096945551128818,0.626036192109777,CRITICAL_FRICTION
L032453,0.30721966205837176,6.310794,STABLE
L032454,1.0163522012578616,1.9076064356435642,STABLE
L032455,0.5501285347043702,3.524267289719626,STABLE
L032456,1.6129985228951256,1.2019849816849817,STABLE
L032457,0.27050359712230215,7.167372340425532,STABLE
L032458,0.8791848617176128,2.2052245033112583,STABLE
L032459,2.2519280205655527,0.8609511415525114,STABLE
L032460,0.8548812664907651,2.2679172839506174,STABLE
L032461,0.6585034013605442,2.9442520661157023,STABLE
L032462,0.6432432432432432,3.0141008403361345,STABLE
L032463,0.76410998552822,2.5373310606060606,STABLE
L032464,1.4605809128630705,1.3274170454545455,STABLE
L032465,1.5627644569816643,1.2406220216606498,STABLE
L032466,0.41708542713567837,4.648448192771085,STABLE
L032467,1.7784090909090908,1.0901878594249201,STABLE
L032468,0.4659606656580938,4.160866233766233,STABLE
L032469,0.7323943661971831,2.6472076923076924,STABLE
L032470,0.7861635220125787,2.4661536,STABLE
L032471,1.4609164420485174,1.3271121771217713,STABLE
L032472,1.5366568914956011,1.2617,STABLE
L032473,2.1235955056179776,0.9129798941798942,STABLE
L032474,1.4142011834319526,1.3709506276150627,STABLE
L032475,1.2180645161290322,1.5917055084745764,STABLE
L032476,0.2527075812274368,7.672108571428572,STABLE
L032477,0.565880721220527,3.426163725490196,STABLE
L032478,0.7803468208092486,2.4845362962962962,STABLE
L032479,0.24769433465085638,7.827389361702128,STABLE
L032480,0.7365269461077845,2.6323544715447156,STABLE
L032481,1.6310077519379844,1.188712927756654,STABLE
L032482,1.7563739376770537,1.1038651612903225,STABLE
L032483,0.9039242219215156,2.1448700598802395,STABLE
L032484,0.7167325428194994,2.7050536764705884,STABLE
L032485,1.013623978201635,1.9127408602150537,STABLE
L032486,0.631578947368421,3.0697666666666668,STABLE
L032487,2.5823529411764707,0.7507881548974943,CRITICAL_FRICTION
L032488,0.6441717791411042,3.0097561904761907,STABLE
L032489,0.25252525252525254,7.677648,STABLE
L032490,3.4464579901153214,0.5625485659655832,CRITICAL_FRICTION
L032491,1.0458970792767732,1.8537196808510639,STABLE
L032492,0.8067226890756303,2.4033041666666666,STABLE
L032493,1.637239165329053,1.1841886274509803,STABLE
L032494,1.9696551724137932,0.9843347338935574,STABLE
L032495,1.484375,1.306138947368421,STABLE
L032496,2.3049932523616734,0.8411304449648712,CRITICAL_FRICTION
L032497,0.362043795620438,5.355153225806451,STABLE
L032498,0.9891891891891892,1.9599890710382513,STABLE
